"message_structure";"version_id";"seq_no";"seg_code";"groupname";"modification";"repetitional";"optional";"status"
"CCU_I20";92;123;"[{";"PROBLEM";"O";0;0;
"CCU_I20";92;124;"PRB";"";"O";0;0;
"CCU_I20";92;125;"VAR";"";"O";1;1;
"CCU_I20";92;126;"[{";"ROLE_PROBLEM";"O";0;0;
"CCU_I20";92;127;"<";"ROLE_PROBLEM_OBJECT";"O";0;0;
"CCU_I20";92;129;"ROL";"";"O";0;0;
"CCU_I20";92;130;"|";"";"O";0;0;
"CCU_I20";92;131;"PRD";"";"O";0;0;
"CCU_I20";92;133;">";"ROLE_PROBLEM_OBJECT";"O";0;0;
"CCU_I20";92;134;"VAR";"";"O";1;1;
"CCU_I20";92;135;"}]";"ROLE_PROBLEM";"O";0;0;
"CCU_I20";92;136;"[{";"PROBLEM_OBSERVATION";"O";0;0;
"CCU_I20";92;137;"OBX";"";"O";0;0;
"CCU_I20";92;138;"PRT";"";"O";1;1;
"CCU_I20";92;139;"}]";"PROBLEM_OBSERVATION";"O";0;0;
"CCU_I20";92;140;"}]";"PROBLEM";"O";0;0;
"CCU_I20";92;141;"[{";"GOAL";"O";0;0;
"CCU_I20";92;142;"GOL";"";"O";0;0;
"CCU_I20";92;143;"VAR";"";"O";1;1;
"CCU_I20";92;144;"[{";"ROLE_GOAL";"O";0;0;
"CCU_I20";92;145;"<";"ROLE_GOAL_OBJECT";"O";0;0;
"CCU_I20";92;147;"ROL";"";"O";0;0;
"CCU_I20";92;148;"|";"";"O";0;0;
"CCU_I20";92;149;"PRD";"";"O";0;0;
"CCU_I20";92;151;">";"ROLE_GOAL_OBJECT";"O";0;0;
"CCU_I20";92;152;"VAR";"";"O";1;1;
"CCU_I20";92;153;"}]";"ROLE_GOAL";"O";0;0;
"CCU_I20";92;154;"[{";"GOAL_OBSERVATION";"O";0;0;
"CCU_I20";92;155;"OBX";"";"O";0;0;
"CCU_I20";92;156;"PRT";"";"O";1;1;
"CCU_I20";92;157;"}]";"GOAL_OBSERVATION";"O";0;0;
"CCU_I20";92;158;"}]";"GOAL";"O";0;0;
"CCU_I20";92;159;"[{";"PATHWAY";"O";0;0;
"CCU_I20";92;160;"PTH";"";"O";0;0;
"CCU_I20";92;161;"VAR";"";"O";1;1;
"CCU_I20";92;162;"[{";"ROLE_PATHWAY";"O";0;0;
"CCU_I20";92;163;"<";"ROLE_PATHWAY_OBJECT";"O";0;0;
"CCU_I20";92;165;"ROL";"";"O";0;0;
"CCU_I20";92;166;"|";"";"O";0;0;
"CCU_I20";92;167;"PRD";"";"O";0;0;
"CCU_I20";92;169;">";"ROLE_PATHWAY_OBJECT";"O";0;0;
"CCU_I20";92;170;"VAR";"";"O";1;1;
"CCU_I20";92;171;"}]";"ROLE_PATHWAY";"O";0;0;
"CCU_I20";92;172;"[{";"PATHWAY_OBSERVATION";"O";0;0;
"CCU_I20";92;173;"OBX";"";"O";0;0;
"CCU_I20";92;174;"PRT";"";"O";1;1;
"CCU_I20";92;175;"}]";"PATHWAY_OBSERVATION";"O";0;0;
"CCU_I20";92;176;"}]";"PATHWAY";"O";0;0;
"CCU_I20";92;177;"REL";"";"O";1;1;
"CQU_I19";8;1;"MSH";"";"O";0;0;
"CQU_I19";8;2;"SFT";"";"O";1;1;
"CQU_I19";8;3;"UAC";"";"O";0;1;
"CQU_I19";8;4;"MSA";"";"O";0;0;
"CQU_I19";8;5;"ERR";"";"O";1;1;
"CQU_I19";8;6;"RF1";"";"O";0;0;
"CQU_I19";8;7;"[{";"PROVIDER_CONTACT";"O";0;0;
"CQU_I19";8;8;"PRD";"";"O";0;0;
"CQU_I19";8;9;"CTD";"";"O";1;1;
"CQU_I19";8;10;"}]";"PROVIDER_CONTACT";"O";0;0;
"CQU_I19";8;11;"[{";"PATIENT";"O";0;0;
"CQU_I19";8;12;"PID";"";"O";0;0;
"CQU_I19";8;13;"PD1";"";"O";0;1;
"CQU_I19";8;14;"}]";"PATIENT";"O";0;0;
"CQU_I19";8;15;"NK1";"";"O";1;1;
"CQU_I19";8;16;"[{";"INSURANCE";"O";0;0;
"CQU_I19";8;17;"IN1";"";"O";0;0;
"CQU_I19";8;18;"IN2";"";"O";0;1;
"CQU_I19";8;19;"IN3";"";"O";0;1;
"CQU_I19";8;20;"}]";"INSURANCE";"O";0;0;
"CQU_I19";8;21;"[{";"APPOINTMENT_HISTORY";"O";0;0;
"CQU_I19";8;22;"SCH";"";"O";0;0;
"CQU_I19";8;23;"[{";"RESOURCES";"O";0;0;
"CQU_I19";8;24;"RGS";"";"O";0;0;
"CQU_I19";8;25;"[{";"RESOURCE_DETAIL";"O";0;0;
"CQU_I19";8;26;"<";"RESOURCE_OBJECT";"O";0;0;
"CQU_I19";8;28;"AIS";"";"O";0;0;
"CQU_I19";8;29;"|";"";"O";0;0;
"CQU_I19";8;30;"AIG";"";"O";0;0;
"CQU_I19";8;31;"|";"";"O";0;0;
"CQU_I19";8;32;"AIL";"";"O";0;0;
"CQU_I19";8;33;"|";"";"O";0;0;
"CQU_I19";8;34;"AIP";"";"O";0;0;
"CQU_I19";8;36;">";"RESOURCE_OBJECT";"O";0;0;
"CQU_I19";8;37;"OBX";"";"O";1;1;
"CQU_I19";8;38;"}]";"RESOURCE_DETAIL";"O";0;0;
"CQU_I19";8;39;"}]";"RESOURCES";"O";0;0;
"CQU_I19";8;40;"}]";"APPOINTMENT_HISTORY";"O";0;0;
"CQU_I19";8;41;"[{";"CLINICAL_HISTORY";"O";0;0;
"CQU_I19";8;42;"ORC";"";"O";0;0;
"CQU_I19";8;43;"[{";"CLINICAL_HISTORY_DETAIL";"O";0;0;
"CQU_I19";8;44;"<";"CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";8;46;"OBR";"";"O";0;0;
"CQU_I19";8;47;"|";"";"O";0;0;
"CQU_I19";8;48;"ODS";"";"O";0;0;
"CQU_I19";8;49;"|";"";"O";0;0;
"CQU_I19";8;50;"PR1";"";"O";0;0;
"CQU_I19";8;51;"|";"";"O";0;0;
"CQU_I19";8;52;"RF1";"";"O";0;0;
"CQU_I19";8;53;"|";"";"O";0;0;
"CQU_I19";8;54;"AL1";"";"O";0;0;
"CQU_I19";8;55;"|";"";"O";0;0;
"CQU_I19";8;56;"IAM";"";"O";0;0;
"CQU_I19";8;57;"|";"";"O";0;0;
"CQU_I19";8;58;"ACC";"";"O";0;0;
"CQU_I19";8;59;"|";"";"O";0;0;
"CQU_I19";8;60;"RMI";"";"O";0;0;
"CQU_I19";8;61;"|";"";"O";0;0;
"CQU_I19";8;62;"DB1";"";"O";0;0;
"CQU_I19";8;63;"|";"";"O";0;0;
"CQU_I19";8;64;"DG1";"";"O";0;0;
"CQU_I19";8;65;"|";"";"O";0;0;
"CQU_I19";8;66;"DRG";"";"O";0;0;
"CQU_I19";8;67;"|";"";"O";0;0;
"CQU_I19";8;68;"PDA";"";"O";0;0;
"CQU_I19";8;70;">";"CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";8;71;"OBX";"";"O";1;1;
"CQU_I19";8;72;"}]";"CLINICAL_HISTORY_DETAIL";"O";0;0;
"CQU_I19";8;73;"[{";"ROLE_CLINICAL_HISTORY";"O";0;0;
"CQU_I19";8;74;"<";"ROLE_CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";8;76;"ROL";"";"O";0;0;
"CQU_I19";8;77;"|";"";"O";0;0;
"CQU_I19";8;78;"PRD";"";"O";0;0;
"CQU_I19";8;80;">";"ROLE_CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";8;81;"VAR";"";"O";1;1;
"CQU_I19";8;82;"}]";"ROLE_CLINICAL_HISTORY";"O";0;0;
"CQU_I19";8;83;"CTI";"";"O";1;1;
"CQU_I19";8;84;"}]";"CLINICAL_HISTORY";"O";0;0;
"CQU_I19";8;85;"{";"PATIENT_VISITS";"O";0;0;
"CQU_I19";8;86;"PV1";"";"O";0;0;
"CQU_I19";8;87;"PV2";"";"O";0;1;
"CQU_I19";8;88;"}";"PATIENT_VISITS";"O";0;0;
"CQU_I19";8;89;"[{";"MEDICATION_HISTORY";"O";0;0;
"CQU_I19";8;90;"ORC";"";"O";0;0;
"CQU_I19";8;91;"[";"MEDICATION_ORDER_DETAIL";"O";0;0;
"CQU_I19";8;92;"RXO";"";"O";0;0;
"CQU_I19";8;93;"RXR";"";"O";1;0;
"CQU_I19";8;94;"RXC";"";"O";1;1;
"CQU_I19";8;95;"OBX";"";"O";1;1;
"CQU_I19";8;96;"]";"MEDICATION_ORDER_DETAIL";"O";0;0;
"CQU_I19";8;97;"[";"MEDICATION_ENCODING_DETAIL";"O";0;0;
"CQU_I19";8;98;"RXE";"";"O";0;0;
"CQU_I19";8;99;"RXR";"";"O";1;0;
"CQU_I19";8;100;"RXC";"";"O";1;1;
"CQU_I19";8;101;"OBX";"";"O";1;1;
"CQU_I19";8;102;"]";"MEDICATION_ENCODING_DETAIL";"O";0;0;
"CQU_I19";8;103;"[{";"MEDICATION_ADMINISTRATION_DETAIL";"O";0;0;
"CQU_I19";8;104;"RXA";"";"O";1;0;
"CQU_I19";8;105;"RXR";"";"O";0;0;
"CQU_I19";8;106;"OBX";"";"O";1;1;
"CQU_I19";8;107;"}]";"MEDICATION_ADMINISTRATION_DETAIL";"O";0;0;
"CQU_I19";8;108;"CTI";"";"O";1;1;
"CQU_I19";8;109;"}]";"MEDICATION_HISTORY";"O";0;0;
"CQU_I19";8;110;"[{";"PROBLEM";"O";0;0;
"CQU_I19";8;111;"PRB";"";"O";0;0;
"CQU_I19";8;112;"VAR";"";"O";1;1;
"CQU_I19";8;113;"[{";"ROLE_PROBLEM";"O";0;0;
"CQU_I19";8;114;"<";"ROLE_PROBLEM_OBJECT";"O";0;0;
"CQU_I19";8;116;"ROL";"";"O";0;0;
"CQU_I19";8;117;"|";"";"O";0;0;
"CQU_I19";8;118;"PRD";"";"O";0;0;
"CQU_I19";8;120;">";"ROLE_PROBLEM_OBJECT";"O";0;0;
"CQU_I19";8;121;"VAR";"";"O";1;1;
"CQU_I19";8;122;"}]";"ROLE_PROBLEM";"O";0;0;
"CQU_I19";8;123;"OBX";"";"O";1;1;
"CQU_I19";8;124;"}]";"PROBLEM";"O";0;0;
"CQU_I19";8;125;"[{";"GOAL";"O";0;0;
"CQU_I19";8;126;"GOL";"";"O";0;0;
"CQU_I19";8;127;"VAR";"";"O";1;1;
"CQU_I19";8;128;"[{";"ROLE_GOAL";"O";0;0;
"CQU_I19";8;129;"<";"ROLE_GOAL_OBJECT";"O";0;0;
"CQU_I19";8;131;"ROL";"";"O";0;0;
"CQU_I19";8;132;"|";"";"O";0;0;
"CQU_I19";8;133;"PRD";"";"O";0;0;
"CQU_I19";8;135;">";"ROLE_GOAL_OBJECT";"O";0;0;
"CQU_I19";8;136;"VAR";"";"O";1;1;
"CQU_I19";8;137;"}]";"ROLE_GOAL";"O";0;0;
"CQU_I19";8;138;"OBX";"";"O";1;1;
"CQU_I19";8;139;"}]";"GOAL";"O";0;0;
"CQU_I19";8;140;"[{";"PATHWAY";"O";0;0;
"CQU_I19";8;141;"PTH";"";"O";0;0;
"CQU_I19";8;142;"VAR";"";"O";1;1;
"CQU_I19";8;143;"[{";"ROLE_PATHWAY";"O";0;0;
"CQU_I19";8;144;"<";"ROLE_PATHWAY_OBJECT";"O";0;0;
"CQU_I19";8;146;"ROL";"";"O";0;0;
"CQU_I19";8;147;"|";"";"O";0;0;
"CQU_I19";8;148;"PRD";"";"O";0;0;
"CQU_I19";8;150;">";"ROLE_PATHWAY_OBJECT";"O";0;0;
"CQU_I19";8;151;"VAR";"";"O";1;1;
"CQU_I19";8;152;"}]";"ROLE_PATHWAY";"O";0;0;
"CQU_I19";8;153;"OBX";"";"O";1;1;
"CQU_I19";8;154;"}]";"PATHWAY";"O";0;0;
"CQU_I19";8;155;"REL";"";"O";1;1;
"CQU_I19";9;1;"MSH";"";"O";0;0;
"CQU_I19";9;2;"SFT";"";"O";1;1;
"CQU_I19";9;3;"UAC";"";"O";0;1;
"CQU_I19";9;4;"MSA";"";"O";0;0;
"CQU_I19";9;5;"ERR";"";"O";1;1;
"CQU_I19";9;6;"RF1";"";"O";0;0;
"CQU_I19";9;7;"[{";"PROVIDER_CONTACT";"O";0;0;
"CQU_I19";9;8;"PRD";"";"O";0;0;
"CQU_I19";9;9;"CTD";"";"O";1;1;
"CQU_I19";9;10;"}]";"PROVIDER_CONTACT";"O";0;0;
"CQU_I19";9;11;"[{";"PATIENT";"O";0;0;
"CQU_I19";9;12;"PID";"";"O";0;0;
"CQU_I19";9;13;"PD1";"";"O";0;1;
"CQU_I19";9;14;"}]";"PATIENT";"O";0;0;
"CQU_I19";9;15;"NK1";"";"O";1;1;
"CQU_I19";9;16;"[{";"INSURANCE";"O";0;0;
"CQU_I19";9;17;"IN1";"";"O";0;0;
"CQU_I19";9;18;"IN2";"";"O";0;1;
"CQU_I19";9;19;"IN3";"";"O";0;1;
"CQU_I19";9;20;"}]";"INSURANCE";"O";0;0;
"CQU_I19";9;21;"[{";"APPOINTMENT_HISTORY";"O";0;0;
"CQU_I19";9;22;"SCH";"";"O";0;0;
"CQU_I19";9;23;"[{";"RESOURCES";"O";0;0;
"CQU_I19";9;24;"RGS";"";"O";0;0;
"CQU_I19";9;25;"[{";"RESOURCE_DETAIL";"O";0;0;
"CQU_I19";9;26;"<";"RESOURCE_OBJECT";"O";0;0;
"CQU_I19";9;28;"AIS";"";"O";0;0;
"CQU_I19";9;29;"|";"";"O";0;0;
"CQU_I19";9;30;"AIG";"";"O";0;0;
"CQU_I19";9;31;"|";"";"O";0;0;
"CQU_I19";9;32;"AIL";"";"O";0;0;
"CQU_I19";9;33;"|";"";"O";0;0;
"CQU_I19";9;34;"AIP";"";"O";0;0;
"CQU_I19";9;36;">";"RESOURCE_OBJECT";"O";0;0;
"CQU_I19";9;37;"[{";"RESOURCE_OBSERVATION";"O";0;0;
"CQU_I19";9;38;"OBX";"";"O";0;0;
"CQU_I19";9;39;"PRT";"";"O";1;1;
"CQU_I19";9;40;"}]";"RESOURCE_OBSERVATION";"O";0;0;
"CQU_I19";9;41;"}]";"RESOURCE_DETAIL";"O";0;0;
"CQU_I19";9;42;"}]";"RESOURCES";"O";0;0;
"CQU_I19";9;43;"}]";"APPOINTMENT_HISTORY";"O";0;0;
"CQU_I19";9;44;"[{";"CLINICAL_HISTORY";"O";0;0;
"CQU_I19";9;45;"ORC";"";"O";0;0;
"CQU_I19";9;46;"[{";"CLINICAL_HISTORY_DETAIL";"O";0;0;
"CQU_I19";9;47;"<";"CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";9;49;"OBR";"";"O";0;0;
"CQU_I19";9;50;"|";"";"O";0;0;
"CQU_I19";9;51;"ODS";"";"O";0;0;
"CQU_I19";9;52;"|";"";"O";0;0;
"CQU_I19";9;53;"PR1";"";"O";0;0;
"CQU_I19";9;54;"|";"";"O";0;0;
"CQU_I19";9;55;"RF1";"";"O";0;0;
"CQU_I19";9;56;"|";"";"O";0;0;
"CQU_I19";9;57;"AL1";"";"O";0;0;
"CQU_I19";9;58;"|";"";"O";0;0;
"CQU_I19";9;59;"IAM";"";"O";0;0;
"CQU_I19";9;60;"|";"";"O";0;0;
"CQU_I19";9;61;"ACC";"";"O";0;0;
"CQU_I19";9;62;"|";"";"O";0;0;
"CQU_I19";9;63;"RMI";"";"O";0;0;
"CQU_I19";9;64;"|";"";"O";0;0;
"CQU_I19";9;65;"DB1";"";"O";0;0;
"CQU_I19";9;66;"|";"";"O";0;0;
"CQU_I19";9;67;"DG1";"";"O";0;0;
"CQU_I19";9;68;"|";"";"O";0;0;
"CQU_I19";9;69;"DRG";"";"O";0;0;
"CQU_I19";9;70;"|";"";"O";0;0;
"CQU_I19";9;71;"PDA";"";"O";0;0;
"CQU_I19";9;73;">";"CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";9;74;"[{";"CLINICAL_HISTORY_OBSERVATION";"O";0;0;
"CQU_I19";9;75;"OBX";"";"O";0;0;
"CQU_I19";9;76;"PRT";"";"O";1;1;
"CQU_I19";9;77;"}]";"CLINICAL_HISTORY_OBSERVATION";"O";0;0;
"CQU_I19";9;78;"}]";"CLINICAL_HISTORY_DETAIL";"O";0;0;
"CQU_I19";9;79;"[{";"ROLE_CLINICAL_HISTORY";"O";0;0;
"CQU_I19";9;80;"<";"ROLE_CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";9;82;"ROL";"";"O";0;0;
"CQU_I19";9;83;"|";"";"O";0;0;
"CQU_I19";9;84;"PRD";"";"O";0;0;
"CQU_I19";9;86;">";"ROLE_CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";9;87;"VAR";"";"O";1;1;
"CQU_I19";9;88;"}]";"ROLE_CLINICAL_HISTORY";"O";0;0;
"CQU_I19";9;89;"CTI";"";"O";1;1;
"CQU_I19";9;90;"}]";"CLINICAL_HISTORY";"O";0;0;
"CQU_I19";9;91;"{";"PATIENT_VISITS";"O";0;0;
"CQU_I19";9;92;"PV1";"";"O";0;0;
"CQU_I19";9;93;"PV2";"";"O";0;1;
"CQU_I19";9;94;"}";"PATIENT_VISITS";"O";0;0;
"CQU_I19";9;95;"[{";"MEDICATION_HISTORY";"O";0;0;
"CQU_I19";9;96;"ORC";"";"O";0;0;
"CQU_I19";9;97;"[";"MEDICATION_ORDER_DETAIL";"O";0;0;
"CQU_I19";9;98;"RXO";"";"O";0;0;
"CQU_I19";9;99;"RXR";"";"O";1;0;
"CQU_I19";9;100;"RXC";"";"O";1;1;
"CQU_I19";9;101;"[{";"MEDICATION_ORDER_OBSERVATION";"O";0;0;
"CQU_I19";9;102;"OBX";"";"O";0;0;
"CQU_I19";9;103;"PRT";"";"O";1;1;
"CQU_I19";9;104;"}]";"MEDICATION_ORDER_OBSERVATION";"O";0;0;
"CQU_I19";9;105;"]";"MEDICATION_ORDER_DETAIL";"O";0;0;
"CQU_I19";9;106;"[";"MEDICATION_ENCODING_DETAIL";"O";0;0;
"CQU_I19";9;107;"RXE";"";"O";0;0;
"CQU_I19";9;108;"RXR";"";"O";1;0;
"CQU_I19";9;109;"RXC";"";"O";1;1;
"CQU_I19";9;110;"[{";"MEDICATION_ENCODING_OBSERVATION";"O";0;0;
"CQU_I19";9;111;"OBX";"";"O";0;0;
"CQU_I19";9;112;"PRT";"";"O";1;1;
"CQU_I19";9;113;"}]";"MEDICATION_ENCODING_OBSERVATION";"O";0;0;
"CQU_I19";9;114;"]";"MEDICATION_ENCODING_DETAIL";"O";0;0;
"CQU_I19";9;115;"[{";"MEDICATION_ADMINISTRATION_DETAIL";"O";0;0;
"CQU_I19";9;116;"RXA";"";"O";1;0;
"CQU_I19";9;117;"RXR";"";"O";0;0;
"CQU_I19";9;118;"[{";"MEDICATION_ADMINISTRATION_OBSERVATION";"O";0;0;
"CQU_I19";9;119;"OBX";"";"O";0;0;
"CQU_I19";9;120;"PRT";"";"O";1;1;
"CQU_I19";9;121;"}]";"MEDICATION_ADMINISTRATION_OBSERVATION";"O";0;0;
"CQU_I19";9;122;"}]";"MEDICATION_ADMINISTRATION_DETAIL";"O";0;0;
"CQU_I19";9;123;"CTI";"";"O";1;1;
"CQU_I19";9;124;"}]";"MEDICATION_HISTORY";"O";0;0;
"CQU_I19";9;125;"[{";"PROBLEM";"O";0;0;
"CQU_I19";9;126;"PRB";"";"O";0;0;
"CQU_I19";9;127;"VAR";"";"O";1;1;
"CQU_I19";9;128;"[{";"ROLE_PROBLEM";"O";0;0;
"CQU_I19";9;129;"<";"ROLE_PROBLEM_OBJECT";"O";0;0;
"CQU_I19";9;131;"ROL";"";"O";0;0;
"CQU_I19";9;132;"|";"";"O";0;0;
"CQU_I19";9;133;"PRD";"";"O";0;0;
"CQU_I19";9;135;">";"ROLE_PROBLEM_OBJECT";"O";0;0;
"CQU_I19";9;136;"VAR";"";"O";1;1;
"CQU_I19";9;137;"}]";"ROLE_PROBLEM";"O";0;0;
"CQU_I19";9;138;"[{";"PROBLEM_OBSERVATION";"O";0;0;
"CQU_I19";9;139;"OBX";"";"O";0;0;
"CQU_I19";9;140;"PRT";"";"O";1;1;
"CQU_I19";9;141;"}]";"PROBLEM_OBSERVATION";"O";0;0;
"CQU_I19";9;142;"}]";"PROBLEM";"O";0;0;
"CQU_I19";9;143;"[{";"GOAL";"O";0;0;
"CQU_I19";9;144;"GOL";"";"O";0;0;
"CQU_I19";9;145;"VAR";"";"O";1;1;
"CQU_I19";9;146;"[{";"ROLE_GOAL";"O";0;0;
"CQU_I19";9;147;"<";"ROLE_GOAL_OBJECT";"O";0;0;
"CQU_I19";9;149;"ROL";"";"O";0;0;
"CQU_I19";9;150;"|";"";"O";0;0;
"CQU_I19";9;151;"PRD";"";"O";0;0;
"CQU_I19";9;153;">";"ROLE_GOAL_OBJECT";"O";0;0;
"CQU_I19";9;154;"VAR";"";"O";1;1;
"CQU_I19";9;155;"}]";"ROLE_GOAL";"O";0;0;
"CQU_I19";9;156;"[{";"GOAL_OBSERVATION";"O";0;0;
"CQU_I19";9;157;"OBX";"";"O";0;0;
"CQU_I19";9;158;"PRT";"";"O";1;1;
"CQU_I19";9;159;"}]";"GOAL_OBSERVATION";"O";0;0;
"CQU_I19";9;160;"}]";"GOAL";"O";0;0;
"CQU_I19";9;161;"[{";"PATHWAY";"O";0;0;
"CQU_I19";9;162;"PTH";"";"O";0;0;
"CQU_I19";9;163;"VAR";"";"O";1;1;
"CQU_I19";9;164;"[{";"ROLE_PATHWAY";"O";0;0;
"CQU_I19";9;165;"<";"ROLE_PATHWAY_OBJECT";"O";0;0;
"CQU_I19";9;167;"ROL";"";"O";0;0;
"CQU_I19";9;168;"|";"";"O";0;0;
"CQU_I19";9;169;"PRD";"";"O";0;0;
"CQU_I19";9;171;">";"ROLE_PATHWAY_OBJECT";"O";0;0;
"CQU_I19";9;172;"VAR";"";"O";1;1;
"CQU_I19";9;173;"}]";"ROLE_PATHWAY";"O";0;0;
"CQU_I19";9;174;"[{";"PATHWAY_OBSERVATION";"O";0;0;
"CQU_I19";9;175;"OBX";"";"O";0;0;
"CQU_I19";9;176;"PRT";"";"O";1;1;
"CQU_I19";9;177;"}]";"PATHWAY_OBSERVATION";"O";0;0;
"CQU_I19";9;178;"}]";"PATHWAY";"O";0;0;
"CQU_I19";9;179;"REL";"";"O";1;1;
"CQU_I19";10;1;"MSH";"";"O";0;0;
"CQU_I19";10;2;"ARV";;"O";1;1;"v2.9"
"CQU_I19";10;3;"SFT";"";"O";1;1;
"CQU_I19";10;4;"UAC";"";"O";0;1;
"CQU_I19";10;5;"MSA";"";"O";0;0;
"CQU_I19";10;6;"ERR";"";"O";1;1;
"CQU_I19";10;7;"RF1";"";"O";0;0;
"CQU_I19";10;8;"[{";"PROVIDER_CONTACT";"O";0;0;
"CQU_I19";10;9;"PRD";"";"O";0;0;
"CQU_I19";10;10;"CTD";"";"O";1;1;
"CQU_I19";10;11;"}]";"PROVIDER_CONTACT";"O";0;0;
"CQU_I19";10;12;"[{";"PATIENT";"O";0;0;
"CQU_I19";10;13;"PID";"";"O";0;0;
"CQU_I19";10;14;"PD1";"";"O";0;1;
"CQU_I19";10;15;"}]";"PATIENT";"O";0;0;
"CQU_I19";10;16;"NK1";"";"O";1;1;
"CQU_I19";10;17;"[{";"INSURANCE";"O";0;0;
"CQU_I19";10;18;"IN1";"";"O";0;0;
"CQU_I19";10;19;"IN2";"";"O";0;1;
"CQU_I19";10;20;"IN3";"";"O";0;1;
"CQU_I19";10;21;"}]";"INSURANCE";"O";0;0;
"CQU_I19";10;22;"[{";"APPOINTMENT_HISTORY";"O";0;0;
"CQU_I19";10;23;"SCH";"";"O";0;0;
"CQU_I19";10;24;"[{";"RESOURCES";"O";0;0;
"CQU_I19";10;25;"RGS";"";"O";0;0;
"CQU_I19";10;26;"[{";"RESOURCE_DETAIL";"O";0;0;
"CQU_I19";10;27;"<";"RESOURCE_OBJECT";"O";0;0;
"CQU_I19";10;28;"AIS";"";"O";0;0;
"CQU_I19";10;29;"AIG";"";"O";0;0;
"CQU_I19";10;30;"AIL";"";"O";0;0;
"CQU_I19";10;31;"AIP";"";"O";0;0;
"CQU_I19";10;32;">";"RESOURCE_OBJECT";"O";0;0;
"CQU_I19";10;33;"[{";"RESOURCE_OBSERVATION";"O";0;0;
"CQU_I19";10;34;"OBX";"";"O";0;0;
"CQU_I19";10;35;"PRT";"";"O";1;1;
"CQU_I19";10;36;"}]";"RESOURCE_OBSERVATION";"O";0;0;
"CQU_I19";10;37;"}]";"RESOURCE_DETAIL";"O";0;0;
"CQU_I19";10;38;"}]";"RESOURCES";"O";0;0;
"CQU_I19";10;39;"}]";"APPOINTMENT_HISTORY";"O";0;0;
"CQU_I19";10;40;"[{";"CLINICAL_HISTORY";"O";0;0;
"CQU_I19";10;41;"ORC";"";"O";0;0;
"CQU_I19";10;42;"[{";"CLINICAL_HISTORY_DETAIL";"O";0;0;
"CQU_I19";10;43;"<";"CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";10;44;"OBR";"";"O";0;0;
"CQU_I19";10;45;"PRT";"";"O";1;1;
"CQU_I19";10;46;"|";"";"O";0;0;
"CQU_I19";10;47;"ODS";"";"O";0;0;
"CQU_I19";10;48;"PR1";"";"O";0;0;
"CQU_I19";10;49;"RF1";"";"O";0;0;
"CQU_I19";10;50;"AL1";"";"O";0;0;
"CQU_I19";10;51;"IAM";"";"O";0;0;
"CQU_I19";10;52;"ACC";"";"O";0;0;
"CQU_I19";10;53;"RMI";"";"O";0;0;
"CQU_I19";10;54;"DB1";"";"O";0;0;
"CQU_I19";10;55;"DG1";"";"O";0;0;
"CQU_I19";10;56;"DRG";"";"O";0;0;
"CQU_I19";10;57;"PDA";"";"O";0;0;
"CQU_I19";10;58;">";"CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";10;59;"[{";"CLINICAL_HISTORY_OBSERVATION";"O";0;0;
"CQU_I19";10;60;"OBX";"";"O";0;0;
"CQU_I19";10;61;"PRT";"";"O";1;1;
"CQU_I19";10;62;"}]";"CLINICAL_HISTORY_OBSERVATION";"O";0;0;
"CQU_I19";10;63;"}]";"CLINICAL_HISTORY_DETAIL";"O";0;0;
"CQU_I19";10;64;"[{";"PARTICIPATION_CLINICAL_HISTORY";"O";0;0;
"CQU_I19";10;65;"<";"PARTICIPATION_CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";10;66;"ROL";"";"O";0;0;"B"
"CQU_I19";10;67;"PRT";"";"O";0;0;
"CQU_I19";10;68;"PRD";"";"O";0;0;
"CQU_I19";10;69;">";"PARTICIPATION_CLINICAL_HISTORY_OBJECT";"O";0;0;
"CQU_I19";10;70;"VAR";"";"O";1;1;
"CQU_I19";10;71;"}]";"PARTICIPATION_CLINICAL_HISTORY";"O";0;0;
"CQU_I19";10;72;"CTI";"";"O";1;1;
"CQU_I19";10;73;"}]";"CLINICAL_HISTORY";"O";0;0;
"CQU_I19";10;74;"{";"PATIENT_VISITS";"O";0;0;
"CQU_I19";10;75;"PV1";"";"O";0;0;
"CQU_I19";10;76;"PV2";"";"O";0;1;
"CQU_I19";10;77;"}";"PATIENT_VISITS";"O";0;0;
"CQU_I19";10;78;"[{";"MEDICATION_HISTORY";"O";0;0;
"CQU_I19";10;79;"ORC";"";"O";0;0;
"CQU_I19";10;80;"[";"MEDICATION_ORDER_DETAIL";"O";0;0;
"CQU_I19";10;81;"RXO";"";"O";0;0;
"CQU_I19";10;82;"PRT";"";"O";1;1;
"CQU_I19";10;83;"RXR";"";"O";1;0;
"CQU_I19";10;84;"RXC";"";"O";1;1;
