"message_structure";"version_id";"description";"example_event";"example_msg_type";"action";"section";"anchor";"owl_gen"
"VXU_V04";6;"Unsolicited Vaccination Update";;;;"4.17.6";"ch04.html#Heading453";0
"VXU_V04";7;"Unsolicited Vaccination Update";;;;"4.17.6";"ch04.html#Heading469";0
"VXU_V04";8;"Unsolicited Vaccination Update";;;;"4.A.7.5";"ch04a.html#Heading247";0
"VXU_V04";9;"Unsolicited Vaccination Update";;;;"4.A.6";"ch04a.html#Heading294";0
"VXU_V04";10;"Unsolicited Vaccination Update";;;;"4A.7.6";"ch04A.html#Heading2132";0
"VXU_V04";61;"Unsolicited Vaccination Update";;;;"4.17.6";"ch04.html#Heading455";0
"VXU_V04";81;"Unsolicited Vaccination Update";;;;"4.A.6";"ch04a.html#Heading246";0
"VXU_V04";91;"Unsolicited Vaccination Update";;;;"4.A.6";"ch04a.html#Heading294";0
"VXU_V04";92;"Unsolicited Vaccination Update";;;;"4.A.6";"ch04a.html#Heading294";0
"VXX_V02";3;"Response Multiple";"V02";"VXX";;;;0
"VXX_V02";4;"Response Multiple";"V02";"VXX";;;;0
"VXX_V02";5;"Response Multiple";;;;"4";;0
"VXX_V02";6;"Response Multiple";;;;"4.17.4";"ch04.html#Heading451";0
"VXX_V02";7;"Response Multiple";;;;"4.17.4";"ch04.html#Heading467";0
"VXX_V02";61;"Response Multiple";;;;"4.17.4";"ch04.html#Heading453";0
