"seg_code";"version_id";"description";"interpretation";"function_area";"generate";"last_field_repeatable";"visible";"section";"anchor";"owl_gen";"steward";"segment_type"
"FHS";8;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.14.6";"ch02.html#Heading132";0;"InM";1
"FHS";9;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.14.6";"ch02.html#Heading145";0;"InM";1
"FHS";10;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.14.6";"ch02.html#Heading198";0;"InM";1
"FHS";61;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.15.6";"ch02.html#Heading185";0;"InM";1
"FHS";81;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.14.6";"ch02.html#Heading132";0;"InM";1
"FHS";91;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.14.6";"ch02.html#Heading145";0;"InM";1
"FHS";92;"File Header";"Stapeldateien - Startinformationen";;0;0;1;"2.14.6";"ch02.html#Heading145";0;"InM";1
"FT1";1;"FINANCIAL TRANSACTION";"Buchungsinformationen";"BLN";0;0;1;"6.3.3";"kap6.html#Heading11";0;;2
"FT1";2;"FINANCIAL TRANSACTION";"Buchungsinformationen";"BLN";0;0;1;"6.4.1";"hl7chp6.html#Heading10";0;;2
"FT1";3;"Financial transaction";"Buchungsinformationen";;0;0;1;"6.4.1";"ch6.htm#Heading12";0;;2
"FT1";4;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.4.1";"ch6.html#Heading12";0;;2
"FT1";5;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.htm#Heading14";0;;2
"FT1";6;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";7;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";8;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";9;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";10;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading2327";0;;2
"FT1";32;"Financial Transaction";"Buchungsinformationen";;0;0;1;;;0;;2
"FT1";61;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";81;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";91;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FT1";92;"Financial Transaction";"Buchungsinformationen";;0;0;1;"6.5.1";"ch06.html#Heading16";0;;2
"FTS";1;"FILE TRAILER";"Stapeldateien - Endeinformationen";"CNT";0;0;1;"2.5.6";"kap2.html#Heading58";0;"InM";1
"FTS";2;"FILE TRAILER";"Stapeldateien - Endeinformationen";"CNT";0;0;1;"2.10.12";"hl7chp2.html#Heading173";0;"InM";1
"FTS";3;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.24.12";"ch2.htm#Heading404";0;"InM";1
"FTS";4;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.24.12";"ch2.html#Heading495";0;"InM";1
"FTS";5;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.16.7";"ch02.htm#Heading431";0;"InM";1
"FTS";6;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.15.7";"ch02.html#Heading199";0;"InM";1
"FTS";7;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading152";0;"InM";1
"FTS";8;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading147";0;"InM";1
"FTS";9;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading161";0;"InM";1
"FTS";10;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading217";0;"InM";1
"FTS";61;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.15.7";"ch02.html#Heading199";0;"InM";1
"FTS";81;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading147";0;"InM";1
"FTS";91;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading161";0;"InM";1
"FTS";92;"File Trailer";"Stapeldateien - Endeinformationen";;0;0;1;"2.14.7";"ch02.html#Heading161";0;"InM";1
"GOL";3;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.3.1";"ch12.htm#Heading38";0;;2
"GOL";4;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.3.1";"ch12.html#Heading42";0;;2
"GOL";5;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.htm#Heading43";0;;2
"GOL";6;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading43";0;;2
"GOL";7;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading43";0;;2
"GOL";8;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading39";0;;2
"GOL";9;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading43";0;;2
"GOL";10;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading4189";0;;2
"GOL";61;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading43";0;;2
"GOL";81;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading39";0;;2
"GOL";91;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading43";0;;2
"GOL";92;"Goal Detail";"Informationen zur Zielbeschreibung";;0;0;1;"12.4.1";"ch12.html#Heading43";0;;2
"GP1";5;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.htm#Heading386";0;;2
"GP1";6;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading403";0;;2
"GP1";7;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading433";0;;2
"GP1";8;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading436";0;;2
"GP1";9;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading454";0;;2
"GP1";10;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading2783";0;;2
"GP1";61;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading403";0;;2
"GP1";81;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading436";0;;2
"GP1";91;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading454";0;;2
"GP1";92;"Grouping/Reimbursement - Visit";"Momentan nicht verwendet";;0;0;1;"6.5.15";"ch06.html#Heading454";0;;2
"GP2";5;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.htm#Heading393";0;;2
"GP2";6;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading410";0;;2
"GP2";7;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading440";0;;2
"GP2";8;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading442";0;;2
"GP2";9;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading461";0;;2
"GP2";10;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading2790";0;;2
"GP2";61;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading410";0;;2
"GP2";81;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading442";0;;2
"GP2";91;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading461";0;;2
"GP2";92;"Grouping/Reimbursement - Procedure Line Item";"Momentan nicht verwendet";;0;0;1;"6.5.16";"ch06.html#Heading461";0;;2
"GT1";1;"GUARANTOR";"Informationen zum Zahlungspflichtigen";"BLN";0;0;1;"6.3.4";"kap6.html#Heading12";0;;2
"GT1";2;"GUARANTOR";"Informationen zum Zahlungspflichtigen";"BLN";0;0;1;"6.4.4";"hl7chp6.html#Heading66";0;;2
"GT1";3;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.4.5";"ch6.htm#Heading85";0;;2
"GT1";4;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.4.5";"ch6.html#Heading91";0;;2
"GT1";5;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.htm#Heading96";0;;2
"GT1";6;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading107";0;;2
"GT1";7;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading136";0;;2
"GT1";8;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading147";0;;2
"GT1";9;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading151";0;;2
"GT1";10;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading2475";0;;2
"GT1";61;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading107";0;;2
"GT1";81;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading147";0;;2
"GT1";91;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading151";0;;2
"GT1";92;"Guarantor";"Informationen zum Zahlungspflichtigen";;0;0;1;"6.5.5";"ch06.html#Heading151";0;;2
"Hxx";3;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"8.4";;0;;2
"Hxx";4;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"8.4";;0;;2
"Hxx";5;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"8.4";"ch08.htm";0;;2
"Hxx";6;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"8.4";"ch08.htm";0;;2
"Hxx";7;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;;;0;;2
"Hxx";8;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"";"";0;;2
"Hxx";9;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"";"";0;;2
"Hxx";10;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"";"";0;;2
"Hxx";61;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;;;0;;2
"Hxx";81;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"";"";0;;2
"Hxx";91;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"";"";0;;2
"Hxx";92;"any HL7 segment";"beliebiges HL7-Segment";;0;0;1;"";"";0;;2
"IAM";5;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.htm#Heading269";0;"PA";2
"IAM";6;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading274";0;"PA";2
"IAM";7;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading275";0;"PA";2
"IAM";8;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading273";0;"PA";2
"IAM";9;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading279";0;"PA";2
"IAM";10;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading1215";0;"PA";2
"IAM";61;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading274";0;"PA";2
"IAM";81;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading273";0;"PA";2
"IAM";91;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading279";0;"PA";2
"IAM";92;"Patient Adverse Reaction Information";"Informationen zu allergischen Reaktionen/Tests";;0;0;1;"3.4.7";"ch03.html#Heading279";0;"PA";2
"IAR";8;"allergy reaction";"allergische Reaktion";;0;0;1;"3.4.8";"ch03.html#Heading304";0;"PA";2
"IAR";9;"allergy reaction";"allergische Reaktion";;0;0;1;"3.4.8";"ch03.html#Heading311";0;"PA";2
"IAR";10;"allergy reaction";"allergische Reaktion";;0;0;1;"3.4.8";"ch03.html#Heading1247";0;"PA";2
"IAR";81;"allergy reaction";"allergische Reaktion";;0;0;1;"3.4.8";"ch03.html#Heading304";0;"PA";2
"IAR";91;"allergy reaction";"allergische Reaktion";;0;0;1;"3.4.8";"ch03.html#Heading311";0;"PA";2
"IAR";92;"allergy reaction";"allergische Reaktion";;0;0;1;"3.4.8";"ch03.html#Heading311";0;"PA";2
"IIM";6;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"8.12.2";"ch08.html#Heading307";0;;2
"IIM";7;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading34";0;;2
"IIM";8;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading34";0;;2
"IIM";9;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading34";0;;2
"IIM";10;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading4957";0;;2
"IIM";61;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"8.12.2";"ch08.html#Heading307";0;;2
"IIM";81;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading34";0;;2
"IIM";91;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading34";0;;2
"IIM";92;"Inventory Item Master";"Informationen zu Lagerartikeln";;0;0;1;"17.4.1";"ch17.html#Heading34";0;;2
"ILT";7;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading138";0;;2
"ILT";8;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading131";0;;2
"ILT";9;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading143";0;;2
"ILT";10;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading5080";0;;2
"ILT";81;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading131";0;;2
"ILT";91;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading143";0;;2
"ILT";92;"Material Lot";"Informationen zu Material-Chargen";;0;0;1;"17.4.8";"ch17.html#Heading143";0;;2
"IN1";1;"INSURANCE";"Versicherungsinformationen";"BLN";0;0;1;"6.3.5";"kap6.html#Heading13";0;;2
"IN1";2;"INSURANCE";"Versicherungsinformationen";"BLN";0;0;1;"6.4.5";"hl7chp6.html#Heading88";0;;2
"IN1";3;"Insurance";"Versicherungsinformationen";;0;0;1;"6.4.6";"ch6.htm#Heading141";0;;2
"IN1";4;"Insurance";"Versicherungsinformationen";;0;0;1;"6.4.6";"ch6.html#Heading148";0;;2
"IN1";5;"Insurance";"Versicherungsinformationen";;1;0;1;"6.5.6";"ch06.htm#Heading153";0;;2
"IN1";6;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading166";0;;2
"IN1";7;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading195";1;;2
"IN1";8;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading205";0;;2
"IN1";9;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading210";0;;2
"IN1";10;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading2534";0;;2
"IN1";32;"Insurance";"Versicherungsinformationen";;0;0;1;;;0;;2
"IN1";61;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading166";0;;2
"IN1";81;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading205";0;;2
"IN1";91;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading210";0;;2
"IN1";92;"Insurance";"Versicherungsinformationen";;0;0;1;"6.5.6";"ch06.html#Heading210";0;;2
"IN2";2;"INSURANCE ADDITIONAL INFO";"Zusätzliche Versicherungsinformationen";"BLN";0;0;1;"6.4.6";"hl7chp6.html#Heading135";0;;2
"IN2";3;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.4.7";"ch6.htm#Heading191";0;;2
"IN2";4;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.4.7";"ch6.html#Heading199";0;;2
"IN2";5;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;1;0;1;"6.5.7";"ch06.htm#Heading204";0;;2
"IN2";6;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading221";0;;2
"IN2";7;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading250";1;;2
"IN2";8;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading260";0;;2
"IN2";9;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading267";0;;2
"IN2";10;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading2591";0;;2
"IN2";32;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;;;0;;2
"IN2";61;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading221";0;;2
"IN2";81;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading260";0;;2
"IN2";91;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading267";0;;2
"IN2";92;"Insurance Additional Information";"Zusätzliche Versicherungsinformationen";;0;0;1;"6.5.7";"ch06.html#Heading267";0;;2
"IN3";2;"INSURANCE ADDITIONAL INFO-CERTIFICATION";"Versicherungsinformationen - Kostenübernahme";"QRY";0;0;1;"6.4.7";"hl7chp6.html#Heading166";0;;2
"IN3";3;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.4.8";"ch6.htm#Heading264";0;;2
"IN3";4;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.4.8";"ch6.html#Heading274";0;;2
"IN3";5;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;1;0;1;"6.5.8";"ch06.htm#Heading278";0;;2
"IN3";6;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading295";0;;2
"IN3";7;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading324";0;;2
"IN3";8;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading333";0;;2
"IN3";9;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading341";0;;2
"IN3";10;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading2666";0;;2
"IN3";61;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading295";0;;2
"IN3";81;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading333";0;;2
"IN3";91;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading341";0;;2
"IN3";92;"Insurance Additional Information, Certification";"Versicherungsinformationen - Kostenübernahme";;0;0;1;"6.5.8";"ch06.html#Heading341";0;;2
"INV";5;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.htm#Heading148";0;;2
"INV";6;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading147";0;;2
"INV";7;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading147";0;;2
"INV";8;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading144";0;;2
"INV";9;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading147";0;;2
"INV";10;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading4437";0;;2
"INV";61;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading147";0;;2
"INV";81;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading144";0;;2
"INV";91;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading147";0;;2
"INV";92;"Inventory Detail";"Bestandsinformationen";;0;0;1;"13.4.4";"ch13.html#Heading147";0;;2
"IPC";6;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading151";0;"OO";2
"IPC";7;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading154";0;"OO";2
"IPC";8;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading153";0;"OO";2
"IPC";9;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading163";0;"OO";2
"IPC";10;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading1612";0;"OO";2
"IPC";61;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading153";0;"OO";2
"IPC";81;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.4.6";"ch04.html#Heading153";0;"OO";2
"IPC";91;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading175";0;"OO";2
"IPC";92;"Imaging Procedure Control Segment";"Anforderungsdetails bildgebende Verfahren";;0;0;1;"4.5.6";"ch04.html#Heading175";0;"OO";2
"IPR";7;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading166";0;;2
"IPR";8;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading158";0;;2
"IPR";9;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading166";0;;2
"IPR";10;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading4912";0;;2
"IPR";81;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading158";0;;2
"IPR";91;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading166";0;;2
"IPR";92;"Invoice Processing Results";"Ergebnisse der Rechnungsverarbeitung";;0;0;1;"16.4.9";"ch16.html#Heading166";0;;2
"ISD";5;"Interaction Status Detail";"Geräteinteraktion";;0;0;1;"13.4.2";"ch13.htm#Heading97";0;;2
"ISD";6;"Interaction Status Detail";"Geräteinteraktion";;0;0;1;"13.4.2";"ch13.html#Heading96";0;;2
"ISD";7;"Interaction Status Detail";"Geräteinteraktion";;0;0;1;"13.4.2";"ch13.html#Heading96";0;;2
"ISD";8;"Interaction Status Detail";"Geräteinteraktion";;0;0;1;"13.4.2";"ch13.html#Heading95";0;;2
"ISD";9;"Interaction Status Detail";"Geräteinteraktion";;0;0;1;"13.4.2";"ch13.html#Heading96";0;;2
